rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
2669,7419318,K00313.01,Kepler-137 c,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,18.735771270,2.2110000e-05,-2.2110000e-05,177.6343720,9.310000e-04,-9.310000e-04,2455010.634,9.310000e-04,-9.310000e-04,0,,,,,,0.7850,0.0590,-0.5440,3.03560,0.03570,-0.03570,,,,5.6720e+02,7.700e+00,-7.700e+00,0.024162,2.000000e-05,-2.357000e-03,1.60704,3.73134,-0.19113,LS+MCMC,2.10,1.400e-01,-1.200e-01,0.1289,,,88.55,,,568.0,,,24.66,5.70,-4.29,31.000000,14.400000,-14.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1959,0.5086,q1_q17_dr25_koi,16.0813920,70.0118200,81.80,2,73,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.31230,Mandel and Agol (2002 ApJ 580 171),,,007/007419/007419318/dv/kplr007419318-20160209194854_dvr.pdf,007/007419/007419318/dv/kplr007419318-001-20160209194854_dvs.pdf,5188.00,103.00,-103.00,4.547,0.040,-0.050,-0.0400,0.1500,-0.1500,0.7950,0.0530,-0.0430,0.8140,0.0460,-0.0460,,,,q1_q17_dr25_stellar,282.135530,43.039101,12.990,13.582,12.918,12.736,12.653,11.650,11.229,11.165,0.734,18.809029400,0.000004300,43.03918200,0.00004400,-0.26000,0.17000,0.29000,0.16000,3.200000e-05,9.60000e-05,-3.000000e-05,9.10000e-05,-0.0700,0.1400,0.0300,0.1600,0.0800,0.1700,-0.0100,0.1400,0.2100,0.1500,0.2100,0.1500
2670,7419318,K00313.02,Kepler-137 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,8.436398290,1.0860000e-05,-1.0860000e-05,179.8870400,1.030000e-03,-1.030000e-03,2455012.887,1.030000e-03,-1.030000e-03,0,,,,,,0.5100,0.0270,-0.4150,3.24510,0.03450,-0.03450,,,,3.4550e+02,5.100e+00,-5.100e+00,0.017275,1.681000e-03,-5.540000e-04,1.42401,0.61936,-0.78736,LS+MCMC,1.50,1.000e-01,-8.000e-02,0.0757,,,88.33,,,742.0,,,71.51,16.51,-12.46,17.500000,7.600000,-7.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1959,0.5086,q1_q17_dr25_koi,8.9603890,61.1676330,76.80,2,156,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.02410,Mandel and Agol (2002 ApJ 580 171),,,007/007419/007419318/dv/kplr007419318-20160209194854_dvr.pdf,007/007419/007419318/dv/kplr007419318-002-20160209194854_dvs.pdf,5188.00,103.00,-103.00,4.547,0.040,-0.050,-0.0400,0.1500,-0.1500,0.7950,0.0530,-0.0430,0.8140,0.0460,-0.0460,,,,q1_q17_dr25_stellar,282.135530,43.039101,12.990,13.582,12.918,12.736,12.653,11.650,11.229,11.165,0.743,18.809028200,0.000004700,43.03916400,0.00004800,-0.31000,0.19000,0.23000,0.17000,3.500000e-05,6.30000e-05,3.000000e-06,5.90000e-05,0.0200,0.1300,0.0100,0.1400,0.0200,0.1300,0.0700,0.1500,0.2700,0.1700,0.2800,0.1600
2671,7603200,K00314.01,Kepler-138 c,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,13.781094710,1.0270000e-05,-1.0270000e-05,177.8527850,5.700000e-04,-5.700000e-04,2455010.853,5.700000e-04,-5.700000e-04,0,,,,,,0.5450,0.0800,-0.4060,2.31880,0.02670,-0.02670,,,,7.5600e+02,7.800e+00,-7.800e+00,0.025926,2.202000e-03,-7.320000e-04,6.11908,3.79996,-0.85389,LS+MCMC,1.42,9.000e-02,-1.300e-01,0.0896,,,89.21,,,402.0,,,6.17,1.39,-1.55,39.500000,12.300000,-12.300000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3719,0.3402,q1_q17_dr25_koi,22.3824060,112.6993560,112.80,3,98,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.13730,Mandel and Agol (2002 ApJ 580 171),,,007/007603/007603200/dv/kplr007603200-20160209194854_dvr.pdf,007/007603/007603200/dv/kplr007603200-001-20160209194854_dvs.pdf,3846.00,77.00,-84.00,4.738,0.052,-0.024,-0.2400,0.1500,-0.1500,0.5030,0.0320,-0.0480,0.5050,0.0360,-0.0400,,,,q1_q17_dr25_stellar,290.381500,43.292988,12.925,14.014,12.893,12.457,,10.293,9.680,9.506,0.058,19.358768500,0.000002600,43.29303300,0.00002700,0.04000,0.10000,0.16200,0.09800,-8.100000e-05,7.60000e-05,6.700000e-05,7.40000e-05,-0.0240,0.0850,-0.0500,0.1100,0.0600,0.1000,-0.1870,0.0900,0.1200,0.1200,0.2200,0.1100
2672,7603200,K00314.02,Kepler-138 d,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,23.089022410,2.4140000e-05,-2.4140000e-05,171.0076340,8.110000e-04,-8.110000e-04,2455004.008,8.110000e-04,-8.110000e-04,0,,,,,,0.3200,0.1000,-0.3200,1.70120,0.03010,-0.03010,,,,5.9830e+02,1.170e+01,-1.170e+01,0.022578,3.270000e-04,-4.710000e-04,36.24543,7.28633,-7.44004,LS+MCMC,1.24,8.000e-02,-1.200e-01,0.1264,,,89.82,,,338.0,,,3.10,0.70,-0.78,100.700000,20.200000,-20.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3719,0.3402,q1_q17_dr25_koi,14.1744050,59.5423660,57.40,3,55,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.99960,Mandel and Agol (2002 ApJ 580 171),,,007/007603/007603200/dv/kplr007603200-20160209194854_dvr.pdf,007/007603/007603200/dv/kplr007603200-002-20160209194854_dvs.pdf,3846.00,77.00,-84.00,4.738,0.052,-0.024,-0.2400,0.1500,-0.1500,0.5030,0.0320,-0.0480,0.5050,0.0360,-0.0400,,,,q1_q17_dr25_stellar,290.381500,43.292988,12.925,14.014,12.893,12.457,,10.293,9.680,9.506,0.352,19.358764300,0.000005100,43.29302100,0.00005300,-0.13000,0.20000,0.12000,0.19000,3.000000e-05,1.30000e-04,8.000000e-05,1.20000e-04,0.0500,0.1500,-0.1100,0.1300,0.1200,0.1200,-0.1000,0.1400,0.0400,0.1000,0.1100,0.1300
2673,10905239,K00046.02,Kepler-101 c,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9170,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,6.029772410,6.2640000e-05,-6.2640000e-05,132.4816200,7.570000e-03,-7.570000e-03,2454965.482,7.570000e-03,-7.570000e-03,0,,,,,,0.3790,0.0880,-0.3790,3.96100,0.22900,-0.22900,,,,5.4600e+01,5.100e+00,-5.100e+00,0.006767,2.850000e-04,-5.440000e-04,0.66776,0.19937,-0.28483,LS+MCMC,1.18,1.700e-01,-2.900e-01,0.0665,,,88.00,,,1204.0,,,496.46,211.41,-229.78,10.870000,3.200000,-3.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2245,0.4725,q1_q17_dr25_koi,2.9738433,8.9296080,11.50,2,201,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.73270,Mandel and Agol (2002 ApJ 580 171),,,010/010905/010905239/dv/kplr010905239-20160209194854_dvr.pdf,010/010905/010905239/dv/kplr010905239-002-20160209194854_dvs.pdf,5576.00,112.00,-101.00,4.065,0.196,-0.084,0.3000,0.1500,-0.1500,1.5930,0.2350,-0.3820,1.0740,0.1080,-0.0970,,,,q1_q17_dr25_stellar,283.255490,48.355232,13.770,14.406,13.720,13.497,,12.403,12.112,12.011,0.570,18.883666000,0.000050000,48.35511000,0.00040000,-1.20000,1.80000,-0.40000,1.40000,5.200000e-05,8.60000e-05,2.700000e-05,6.90000e-05,0.8000,1.2000,0.4000,1.1000,0.9000,1.2000,0.8000,1.5000,0.5000,1.0000,1.0000,1.4000
2675,8686097,K00374.01,Kepler-540 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9920,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,172.704608300,4.7530000e-04,-4.7530000e-04,236.9257400,1.900000e-03,-1.900000e-03,2455069.926,1.900000e-03,-1.900000e-03,0,,,,,,0.0040,0.3830,-0.0040,11.34700,0.07380,-0.07380,,,,6.5910e+02,8.000e+00,-8.000e+00,0.023415,4.630000e-04,-1.890000e-04,1.06872,0.01577,-0.24638,LS+MCMC,2.85,4.500e-01,-4.400e-01,0.5886,,,90.00,,,355.0,,,3.77,1.65,-1.30,119.000000,1.800000,-1.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2711,0.3858,q1_q17_dr25_koi,33.2295800,79.3519200,92.90,1,8,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.89150,Mandel and Agol (2002 ApJ 580 171),,,008/008686/008686097/dv/kplr008686097-20160209194854_dvr.pdf,008/008686/008686097/dv/kplr008686097-001-20160209194854_dvs.pdf,5851.00,105.00,-117.00,4.302,0.156,-0.104,-0.2200,0.1500,-0.1500,1.1160,0.1750,-0.1750,0.9100,0.0730,-0.0600,,,,q1_q17_dr25_stellar,290.625240,44.873959,12.209,12.598,12.170,12.043,12.019,11.167,10.860,10.810,0.000,19.374995100,0.000005300,44.87395600,0.00005300,-0.83000,0.20000,-0.01000,0.19000,2.400000e-04,1.30000e-04,-2.600000e-04,1.30000e-04,-0.1500,0.2500,0.3000,0.1800,0.3300,0.2600,-0.6000,0.3500,-0.0800,0.2100,0.6000,0.3400
2679,3323887,K00377.01,Kepler-9 b,CONFIRMED,Active,2017-05-10,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_koi,LPP_DV---MOD_NONUNIQ_DV---MOD_NONUNIQ_ALT,19.270825843,4.1820000e-06,-4.1820000e-06,182.5436000,1.710000e-04,-1.710000e-04,2455015.544,1.710000e-04,-1.710000e-04,0,,,,,,0.1690,0.0590,-0.1690,4.12810,0.01350,-0.01350,,,,6.6605e+03,1.300e+01,-1.300e+01,0.074186,2.200000e-04,-3.480000e-04,2.75959,0.12205,-0.14986,LS+MCMC,7.74,1.200e+00,-4.200e-01,0.1423,,,89.74,,,661.0,,,45.05,19.36,-8.27,37.840000,1.700000,-1.700000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2602,0.4096,q1_q17_dr25_koi,65.8292100,135.6990700,577.10,3,67,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.53020,Mandel and Agol (2002 ApJ 580 171),,,003/003323/003323887/dv/kplr003323887-20160209194854_dvr.pdf,003/003323/003323887/dv/kplr003323887-002-20160209194854_dvs.pdf,5779.00,104.00,-127.00,4.491,0.030,-0.128,0.1200,0.1500,-0.1500,0.9560,0.1470,-0.0530,1.0340,0.0580,-0.0800,,,,q1_q17_dr25_stellar,285.573970,38.400902,13.803,14.247,13.731,13.613,13.581,12.710,12.391,12.337,0.719,19.038268200,0.000009300,38.40084000,0.00012000,0.15000,0.39000,-0.22000,0.43000,-6.000000e-05,1.20000e-04,-2.000000e-05,1.40000e-04,0.0000,2.3000,0.0000,1.8000,0.0000,1.9000,0.1000,2.3000,0.1000,1.8000,0.2000,2.3000
2681,9716391,K03025.01,Kepler-1413 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9580,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,13.182932900,1.0740000e-04,-1.0740000e-04,141.8264800,7.390000e-03,-7.390000e-03,2454974.826,7.390000e-03,-7.390000e-03,0,,,,,,0.0160,0.4370,-0.0160,3.59400,0.21500,-0.21500,,,,5.1800e+02,4.380e+01,-4.380e+01,0.020402,1.377000e-03,-8.410000e-04,2.54545,0.29666,-1.24808,LS+MCMC,1.84,3.600e-01,-1.500e-01,0.1066,,,89.97,,,661.0,,,45.19,27.70,-12.18,28.600000,3.300000,-3.300000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2291,0.4603,q1_q17_dr25_koi,3.5220840,12.3300790,13.80,1,84,1,q1_q17_dr25_tce,00110111111111111000000000000000,0.08800,Mandel and Agol (2002 ApJ 580 171),,,009/009716/009716391/dv/kplr009716391-20160209194854_dvr.pdf,009/009716/009716391/dv/kplr009716391-001-20160209194854_dvs.pdf,5382.00,167.00,-185.00,4.571,0.025,-0.136,0.1000,0.2500,-0.3000,0.8270,0.1610,-0.0690,0.9280,0.0640,-0.1000,,,,q1_q17_dr25_stellar,294.341640,46.498760,16.239,16.942,16.186,15.937,15.855,14.821,14.385,14.224,0.000,19.622771000,0.000021000,46.49839000,0.00021000,-0.24000,0.76000,-1.35000,0.76000,-5.600000e-04,3.80000e-04,6.900000e-04,3.80000e-04,0.3600,0.2900,-0.4900,0.2900,0.6000,0.2900,-0.6200,0.3000,-0.4400,0.3700,0.7600,0.3700
2682,6929841,K03026.01,Kepler-1414 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,3.515754920,1.3890000e-05,-1.3890000e-05,134.2997400,3.240000e-03,-3.240000e-03,2454967.300,3.240000e-03,-3.240000e-03,0,,,,,,0.0610,0.4060,-0.0610,1.38100,0.11000,-0.11000,,,,2.3740e+02,1.960e+01,-1.960e+01,0.013745,9.440000e-04,-6.920000e-04,11.69115,1.17530,-7.09318,LS+MCMC,1.35,4.100e-01,-1.600e-01,0.0426,,,89.82,,,1033.0,,,269.57,254.81,-85.79,19.690000,2.000000,-2.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1405,0.5896,q1_q17_dr25_koi,3.1691048,12.1181590,15.20,1,293,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.95070,Mandel and Agol (2002 ApJ 580 171),,,006/006929/006929841/dv/kplr006929841-20160209194854_dvr.pdf,006/006929/006929841/dv/kplr006929841-001-20160209194854_dvs.pdf,5094.00,174.00,-157.00,4.450,0.104,-0.338,0.2600,0.2000,-0.2500,0.9010,0.2740,-0.1090,0.8330,0.0780,-0.0560,,,,q1_q17_dr25_stellar,284.928590,42.422310,14.897,15.677,14.807,14.563,14.429,13.361,12.869,12.734,0.000,18.995297000,0.000024000,42.42180000,0.00025000,2.31000,0.95000,-1.84000,0.91000,-4.500000e-04,2.20000e-04,5.100000e-04,2.10000e-04,-0.3400,0.1800,0.3100,0.5500,0.4600,0.4000,-0.3700,0.2200,0.4200,0.5600,0.5600,0.4600
2683,5088536,K00282.03,Kepler-130 d,CONFIRMED,Active,2017-05-10,CANDIDATE,0.8940,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,87.517778700,6.6570000e-04,-6.6570000e-04,201.1545100,5.070000e-03,-5.070000e-03,2455034.155,5.070000e-03,-5.070000e-03,0,,,,,,0.9830,0.0290,-0.7350,2.55000,0.17100,-0.17100,,,,1.3650e+02,1.320e+01,-1.320e+01,0.014911,1.218000e-03,-4.746000e-03,0.73311,100.29045,-3.32876,LS+MCMC,1.85,8.000e-02,-7.000e-02,0.3794,,,89.16,,,451.0,,,9.76,1.39,-1.25,66.700000,33.300000,-33.300000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2916,0.3447,q1_q17_dr25_koi,5.3133407,10.8649630,12.20,3,14,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.36030,Mandel and Agol (2002 ApJ 580 171),,,005/005088/005088536/dv/kplr005088536-20160209194854_dvr.pdf,005/005088/005088536/dv/kplr005088536-003-20160209194854_dvs.pdf,5903.00,70.00,-79.00,4.304,0.020,-0.018,-0.1600,0.1500,-0.1500,1.1370,0.0500,-0.0460,0.9500,0.0680,-0.0610,,,,q1_q17_dr25_stellar,288.450650,40.245327,11.529,12.130,11.581,,,10.810,10.529,10.490,0.488,19.230045000,0.000021000,40.24510000,0.00023000,0.07000,0.85000,-0.81000,0.84000,-3.000000e-05,1.10000e-04,7.000000e-05,1.10000e-04,-0.2000,0.2700,-0.1800,0.3900,0.2700,0.3300,-0.2900,0.2600,-0.4800,0.3800,0.5600,0.3500
2685,11508644,K03101.01,Kepler-1426 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,14.256327200,1.7430000e-04,-1.7430000e-04,133.4097100,8.800000e-03,-8.800000e-03,2454966.410,8.800000e-03,-8.800000e-03,0,,,,,,0.8940,0.0630,-0.6040,4.79600,0.30200,-0.30200,,,,2.0610e+02,1.680e+01,-1.680e+01,0.015463,2.061000e-03,-2.501000e-03,0.12299,1.08495,-0.10008,LS+MCMC,1.73,5.800e-01,-1.900e-01,0.1187,,,85.33,,,797.0,,,95.22,93.35,-30.89,10.970000,5.400000,-5.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3029,0.3239,q1_q17_dr25_koi,3.5210950,12.7437060,14.30,1,91,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.32760,Mandel and Agol (2002 ApJ 580 171),,,011/011508/011508644/dv/kplr011508644-20160209194854_dvr.pdf,011/011508/011508644/dv/kplr011508644-001-20160209194854_dvs.pdf,6140.00,171.00,-236.00,4.455,0.056,-0.210,-0.0400,0.2500,-0.3000,1.0270,0.3410,-0.1140,1.0940,0.1510,-0.1510,,,,q1_q17_dr25_stellar,292.545750,49.416969,15.192,15.648,15.143,14.997,14.965,14.032,13.734,13.645,0.352,19.503059000,0.000031000,49.41717000,0.00031000,0.30000,1.10000,0.70000,1.10000,-8.000000e-05,2.10000e-04,-1.600000e-04,2.10000e-04,0.6600,0.3500,-0.1000,0.3600,0.6600,0.3600,0.4600,0.3700,-0.2900,0.4400,0.5400,0.4900
2688,7603200,K00314.03,Kepler-138 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,10.312822040,3.0110000e-05,-3.0110000e-05,133.5352800,2.400000e-03,-2.400000e-03,2454966.535,2.400000e-03,-2.400000e-03,0,,,,,,0.0610,0.3650,-0.0610,2.01380,0.06940,-0.06940,,,,1.3760e+02,6.900e+00,-6.900e+00,0.010729,4.250000e-04,-3.160000e-04,10.93896,0.56083,-4.41272,LS+MCMC,0.59,4.000e-02,-6.000e-02,0.0739,,,89.91,,,443.0,,,9.07,2.04,-2.27,39.470000,2.000000,-2.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3719,0.3402,q1_q17_dr25_koi,3.9445660,14.3090230,22.00,3,122,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.56980,Mandel and Agol (2002 ApJ 580 171),,,007/007603/007603200/dv/kplr007603200-20160209194854_dvr.pdf,007/007603/007603200/dv/kplr007603200-003-20160209194854_dvs.pdf,3846.00,77.00,-84.00,4.738,0.052,-0.024,-0.2400,0.1500,-0.1500,0.5030,0.0320,-0.0480,0.5050,0.0360,-0.0400,,,,q1_q17_dr25_stellar,290.381500,43.292988,12.925,14.014,12.893,12.457,,10.293,9.680,9.506,0.244,19.358753000,0.000017000,43.29318000,0.00017000,-0.57000,0.65000,0.67000,0.62000,5.400000e-05,7.10000e-05,-4.500000e-05,6.80000e-05,0.0300,0.3700,0.0400,0.5600,0.0500,0.4000,-0.0900,0.3500,0.2200,0.5800,0.2300,0.5900
2690,8008067,K00316.01,Kepler-139 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,15.771110670,1.6410000e-05,-1.6410000e-05,184.9034700,8.160000e-04,-8.160000e-04,2455017.903,8.160000e-04,-8.160000e-04,0,,,,,,0.0090,0.3600,-0.0090,5.05740,0.03010,-0.03010,,,,5.4710e+02,4.800e+00,-4.800e+00,0.021029,3.940000e-04,-1.520000e-04,1.09537,0.00121,-0.29152,LS+MCMC,2.62,4.000e-01,-3.100e-01,0.1242,,,89.98,,,752.0,,,75.61,32.12,-21.78,24.330000,0.026900,-0.026900,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2193,0.4785,q1_q17_dr25_koi,16.0091780,89.6371840,123.20,3,87,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.21410,Mandel and Agol (2002 ApJ 580 171),,,008/008008/008008067/dv/kplr008008067-20160209194854_dvr.pdf,008/008008/008008067/dv/kplr008008067-001-20160209194854_dvs.pdf,5620.00,100.00,-112.00,4.333,0.115,-0.115,0.3400,0.1000,-0.1500,1.1430,0.1740,-0.1390,1.0250,0.0630,-0.0630,,,,q1_q17_dr25_stellar,282.391940,43.889351,12.701,13.186,12.631,12.494,12.455,11.530,11.222,11.167,0.000,18.826123200,0.000002100,43.88893600,0.00003500,-0.26600,0.08100,-1.49000,0.13000,-2.100000e-05,4.40000e-05,-8.020000e-04,6.90000e-05,0.7400,0.2700,1.9600,0.8300,2.0900,0.8600,0.2500,0.1600,0.2100,0.0920,0.3300,0.1400
2691,8008067,K00316.02,Kepler-139 c,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,157.065997600,6.4680000e-04,-6.4680000e-04,481.2694200,2.570000e-03,-2.570000e-03,2455314.269,2.570000e-03,-2.570000e-03,0,,,,,,0.0040,0.4150,-0.0040,8.12890,0.09860,-0.09860,,,,5.5140e+02,1.080e+01,-1.080e+01,0.021105,6.130000e-04,-2.920000e-04,2.62563,0.03886,-0.84215,LS+MCMC,2.63,4.100e-01,-3.200e-01,0.5749,,,90.00,,,350.0,,,3.53,1.50,-1.02,150.720000,2.200000,-2.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2193,0.4785,q1_q17_dr25_koi,16.2405280,34.2311700,50.90,3,9,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.37000,Mandel and Agol (2002 ApJ 580 171),,,008/008008/008008067/dv/kplr008008067-20160209194854_dvr.pdf,008/008008/008008067/dv/kplr008008067-002-20160209194854_dvs.pdf,5620.00,100.00,-112.00,4.333,0.115,-0.115,0.3400,0.1000,-0.1500,1.1430,0.1740,-0.1390,1.0250,0.0630,-0.0630,,,,q1_q17_dr25_stellar,282.391940,43.889351,12.701,13.186,12.631,12.494,12.455,11.530,11.222,11.167,0.000,18.826143700,0.000005400,43.88899400,0.00009800,0.53000,0.21000,-1.28000,0.35000,-4.600000e-04,1.20000e-04,-9.300000e-04,2.00000e-04,0.7600,0.5200,2.3000,1.4000,2.5000,1.3000,0.0200,0.2600,0.1300,0.1700,0.1300,0.1700
2693,3323887,K00377.02,Kepler-9 c,CONFIRMED,Active,2014-12-04,CANDIDATE,,0,0,0,0,q1_q6_kepler_candidates,,38.907875170,1.3580000e-05,-1.3580000e-05,175.4258470,2.770000e-04,-2.770000e-04,2455008.426,2.770000e-04,-2.770000e-04,0,,,,,,0.6883,0.0228,-0.0290,4.52710,0.03540,-0.03540,,,,6.1591e+03,1.830e+01,-1.830e+01,0.076413,6.220000e-04,-6.460000e-04,2.00529,0.20784,-0.18791,MCMC,7.98,1.530e+00,-4.200e-01,0.2273,,,89.38,,,523.0,,,17.66,9.42,-3.16,54.340000,5.600000,-5.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2623,0.4089,q1_q16_koi,,,366.10,3,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,5779.00,110.00,-128.00,4.491,0.030,-0.160,0.1200,0.1000,-0.1400,0.9560,0.1840,-0.0500,1.0340,0.0590,-0.0770,,,,stellar_q1_q16,285.573970,38.400902,13.803,14.247,13.731,13.613,13.581,12.710,12.391,12.337,,,,,,,,,,,,,,,,,,,,,,,,,
2695,3323887,K00377.03,Kepler-9 d,CONFIRMED,Active,2014-12-04,CANDIDATE,,0,0,0,0,q1_q6_kepler_candidates,,1.592959750,2.2940000e-06,-2.2940000e-06,182.0892400,1.090000e-03,-1.090000e-03,2455015.089,1.090000e-03,-1.090000e-03,0,,,,,,0.0779,0.3702,-0.0779,1.93130,0.03250,-0.03250,,,,2.4830e+02,5.600e+00,-5.600e+00,0.014209,5.370000e-04,-1.770000e-04,1.95342,0.20460,-0.53088,MCMC,1.48,2.900e-01,-7.000e-02,0.0270,,,89.38,,,1517.0,,,1251.43,667.49,-223.80,6.399000,0.670000,-0.670000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2623,0.4089,q1_q16_koi,,,48.90,3,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,5779.00,110.00,-128.00,4.491,0.030,-0.160,0.1200,0.1000,-0.1400,0.9560,0.1840,-0.0500,1.0340,0.0590,-0.0770,,,,stellar_q1_q16,285.573970,38.400902,13.803,14.247,13.731,13.613,13.581,12.710,12.391,12.337,,,,,,,,,,,,,,,,,,,,,,,,,
